,,,,Native Hawaiian or Other Pacific Islander,37.30%,30.69%,378
,,,,Asian,39.12%,34.87%,13752
,,,,Other Race,32.04%,25.39%,15563
,,,,White,23.41%,16.91%,216000
,,,,American Indian or Alaska Native,38.15%,28.06%,941
,,,,None of the above,23.28%,17.61%,1675
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",26.03%,19.54%,251135
,,,Hispanic or Latino,Black or African American,47.17%,38.45%,3875
,,,,Native Hawaiian or Other Pacific Islander,50.72%,42.03%,414
,,,,Asian,49.48%,42.19%,192
,,,,Other Race,47.59%,37.48%,11122
,,,,White,40.71%,31.66%,10166
,,,,American Indian or Alaska Native,42.28%,34.63%,771
,,,,None of the above,42.94%,33.55%,906
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",43.48%,34.02%,18814
,,,None of the above,Black or African American,45.61%,40.16%,2037
,,,,Native Hawaiian or Other Pacific Islander,46.09%,36.72%,128
,,,,Asian,41.71%,36.52%,712
,,,,Other Race,38.86%,31.12%,3101
,,,,White,28.00%,20.66%,11791
,,,,American Indian or Alaska Native,44.39%,32.71%,214
,,,,None of the above,22.31%,15.73%,26606
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",25.35%,18.63%,41526
,,,Total,Black or African American,46.27%,38.34%,27058
,,,,Native Hawaiian or Other Pacific Islander,44.57%,36.63%,920
,,,,Asian,39.38%,35.05%,14656
,,,,Other Race,38.56%,30.50%,29786
,,,,White,24.37%,17.73%,237957
,,,,American Indian or Alaska Native,40.50%,31.20%,1926
,,,,None of the above,23.00%,16.39%,29187
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",26.99%,20.29%,311475
,75 Years or more,Male,Not Hispanic or Latino,Black or African American,47.63%,40.51%,4451
,,,,Native Hawaiian or Other Pacific Islander,35.96%,29.82%,114
,,,,Asian,42.87%,38.02%,4143
,,,,Other Race,37.98%,29.31%,4705
,,,,White,30.98%,22.20%,73967
,,,,American Indian or Alaska Native,43.73%,34.60%,263
,,,,None of the above,30.81%,21.36%,529
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",32.36%,23.81%,82824
,,,Hispanic or Latino,Black or African American,51.71%,41.84%,729
,,,,Native Hawaiian or Other Pacific Islander,46.38%,37.68%,69
,,,,Asian,38.64%,34.09%,44
,,,,Other Race,49.77%,39.36%,2172
,,,,White,42.99%,34.03%,2154
,,,,American Indian or Alaska Native,39.68%,30.16%,126
,,,,None of the above,47.57%,34.59%,185
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",45.67%,35.47%,3922
,,,None of the above,Black or African American,49.29%,40.05%,422
,,,,Native Hawaiian or Other Pacific Islander,54.17%,45.83%,24
,,,,Asian,49.22%,39.90%,193
,,,,Other Race,44.25%,35.56%,644
,,,,White,32.52%,24.51%,3607
,,,,American Indian or Alaska Native,38.46%,30.77%,39
,,,,None of the above,30.38%,20.57%,5965
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",32.06%,22.95%,10255
,,,Total,Black or African American,48.29%,40.65%,5602
,,,,Native Hawaiian or Other Pacific Islander,41.55%,34.30%,207
,,,,Asian,43.11%,38.06%,4380
,,,,Other Race,41.92%,32.75%,7521
,,,,White,31.37%,22.62%,79728
,,,,American Indian or Alaska Native,42.06%,32.94%,428
,,,,None of the above,30.89%,21.02%,6679
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",32.87%,24.19%,97001
,,Female,Not Hispanic or Latino,Black or African American,48.42%,40.20%,7637
,,,,Native Hawaiian or Other Pacific Islander,35.26%,31.41%,156
,,,,Asian,39.39%,35.02%,5131
,,,,Other Race,30.35%,23.25%,6254
,,,,White,22.35%,15.41%,103825
,,,,American Indian or Alaska Native,30.12%,24.22%,322
,,,,None of the above,20.31%,15.42%,655
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",24.70%,17.79%,116723
,,,Hispanic or Latino,Black or African American,50.53%,39.59%,1215
,,,,Native Hawaiian or Other Pacific Islander,54.36%,38.93%,149
,,,,Asian,40.91%,36.36%,66
,,,,Other Race,51.56%,39.42%,3691
,,,,White,43.97%,32.91%,3543
,,,,American Indian or Alaska Native,43.72%,34.88%,215
,,,,None of the above,39.82%,30.38%,339
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",46.38%,34.99%,6494
,,,None of the above,Black or African American,51.43%,45.70%,768
,,,,Native Hawaiian or Other Pacific Islander,43.59%,35.90%,39
,,,,Asian,42.26%,34.73%,239
,,,,Other Race,35.50%,27.85%,1045
,,,,White,26.39%,19.90%,5301
,,,,American Indian or Alaska Native,43.33%,26.67%,60
,,,,None of the above,23.19%,15.95%,9066
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",25.87%,18.98%,15574
,,,Total,Black or African American,48.93%,40.56%,9620
,,,,Native Hawaiian or Other Pacific Islander,44.48%,35.17%,344
,,,,Asian,39.53%,35.03%,5436
,,,,Other Race,37.96%,29.12%,10990
,,,,White,23.22%,16.18%,112669
,,,,American Indian or Alaska Native,36.35%,28.31%,597
,,,,None of the above,23.56%,16.40%,10060
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",25.85%,18.73%,138791
,,"Total: Total includes all data under the 75 Years or more bucket, including data from rows not currently displayed.",Not Hispanic or Latino,Black or African American,48.12%,40.31%,12090
,,,,Native Hawaiian or Other Pacific Islander,35.56%,30.74%,270
,,,,Asian,40.95%,36.36%,9275
,,,,Other Race,33.62%,25.85%,10961
,,,,White,25.94%,18.23%,177807
,,,,American Indian or Alaska Native,36.24%,28.89%,585
,,,,None of the above,24.98%,18.06%,1185
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",27.88%,20.29%,199566
,,,Hispanic or Latino,Black or African American,50.98%,40.43%,1944
,,,,Native Hawaiian or Other Pacific Islander,51.60%,38.36%,219
,,,,Asian,40.00%,35.45%,110
,,,,Other Race,50.89%,39.39%,5864
,,,,White,43.59%,33.33%,5698
,,,,American Indian or Alaska Native,42.23%,33.14%,341
,,,,None of the above,42.56%,31.87%,524
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",46.11%,35.16%,10417
,,,None of the above,Black or African American,50.67%,43.70%,1190
,,,,Native Hawaiian or Other Pacific Islander,47.62%,39.68%,63
,,,,Asian,45.37%,37.04%,432
,,,,Other Race,38.84%,30.79%,1689
,,,,White,28.87%,21.77%,8908
,,,,American Indian or Alaska Native,41.41%,28.28%,99
,,,,None of the above,26.04%,17.78%,15032
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",28.33%,20.56%,25830
,,,Total,Black or African American,48.69%,40.59%,15224
,,,,Native Hawaiian or Other Pacific Islander,43.30%,34.78%,552
,,,,Asian,41.13%,36.38%,9817
,,,,Other Race,39.56%,30.59%,18514
,,,,White,26.60%,18.84%,192413
,,,,American Indian or Alaska Native,38.73%,30.24%,1025
,,,,None of the above,26.48%,18.24%,16741
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",28.74%,20.98%,235813
,No value,Male,Not Hispanic or Latino,Black or African American,7.77%,5.73%,21344
,,,,Native Hawaiian or Other Pacific Islander,4.81%,3.37%,416
,,,,Asian,5.15%,3.92%,10670
,,,,Other Race,7.03%,5.09%,11551
,,,,White,7.37%,4.82%,126650
,,,,American Indian or Alaska Native,8.45%,5.99%,734
,,,,None of the above,2.72%,1.76%,3458
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",7.14%,4.77%,161838
,,,Hispanic or Latino,Black or African American,7.33%,5.77%,5320
,,,,Native Hawaiian or Other Pacific Islander,6.47%,5.60%,464
,,,,Asian,-,-,176
,,,,Other Race,7.41%,4.94%,15893
,,,,White,6.15%,4.23%,15051
,,,,American Indian or Alaska Native,7.40%,5.01%,838
,,,,None of the above,5.25%,4.65%,3164
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",6.24%,4.37%,31772
,,,None of the above,Black or African American,5.74%,5.06%,2964
,,,,Native Hawaiian or Other Pacific Islander,12.50%,-,120
,,,,Asian,3.61%,4.03%,943
,,,,Other Race,4.33%,3.51%,5011
,,,,White,7.33%,6.12%,10345
,,,,American Indian or Alaska Native,6.44%,-,233
,,,,None of the above,3.62%,2.34%,18796
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",4.82%,3.70%,34735
,,,Total,Black or African American,7.49%,5.67%,29628
,,,,Native Hawaiian or Other Pacific Islander,6.50%,4.90%,1000
,,,,Asian,5.04%,3.91%,11789
,,,,Other Race,6.80%,4.77%,32455
,,,,White,7.25%,4.85%,152046
,,,,American Indian or Alaska Native,7.70%,5.21%,1805
,,,,None of the above,3.70%,2.55%,25418
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",6.66%,4.55%,228345
,,Female,Not Hispanic or Latino,Black or African American,8.06%,5.67%,18317
,,,,Native Hawaiian or Other Pacific Islander,5.29%,3.70%,378
,,,,Asian,4.03%,2.59%,11542
,,,,Other Race,5.92%,4.14%,11068
,,,,White,5.89%,3.59%,116666
,,,,American Indian or Alaska Native,6.46%,4.63%,712
,,,,None of the above,2.80%,1.58%,3031
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",5.94%,3.72%,148601
,,,Hispanic or Latino,Black or African American,6.93%,4.85%,4703
,,,,Native Hawaiian or Other Pacific Islander,7.92%,6.16%,341
,,,,Asian,6.43%,-,171
,,,,Other Race,6.75%,4.27%,12705
,,,,White,6.50%,4.00%,12205
,,,,American Indian or Alaska Native,7.11%,4.02%,647
,,,,None of the above,5.69%,4.58%,2357
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",6.29%,4.00%,25270
,,,None of the above,Black or African American,6.93%,5.39%,2524
,,,,Native Hawaiian or Other Pacific Islander,-,-,93
,,,,Asian,3.99%,3.65%,903
,,,,Other Race,4.75%,3.29%,4251
,,,,White,6.15%,4.84%,9495
,,,,American Indian or Alaska Native,-,-,214
,,,,None of the above,2.81%,1.78%,15961
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",4.24%,3.12%,30014
,,,Total,Black or African American,7.74%,5.49%,25544
,,,,Native Hawaiian or Other Pacific Islander,6.40%,4.80%,812
,,,,Asian,4.06%,2.69%,12616
,,,,Other Race,6.12%,4.07%,28024
,,,,White,5.96%,3.71%,138366
,,,,American Indian or Alaska Native,6.10%,4.01%,1573
,,,,None of the above,3.12%,2.06%,21349
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",5.73%,3.67%,203885
,,"Total: Total includes all data under the No value bucket, including data from rows not currently displayed.",Not Hispanic or Latino,Black or African American,7.90%,5.69%,39693
,,,,Native Hawaiian or Other Pacific Islander,5.03%,3.52%,796
,,,,Asian,4.57%,3.23%,22231
,,,,Other Race,6.48%,4.62%,22641
,,,,White,6.66%,4.23%,243490
,,,,American Indian or Alaska Native,7.47%,5.33%,1446
,,,,None of the above,2.77%,1.69%,6497
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",6.57%,4.27%,310668
,,,Hispanic or Latino,Black or African American,7.15%,5.34%,10027
,,,,Native Hawaiian or Other Pacific Islander,7.07%,5.83%,806
,,,,Asian,6.05%,3.75%,347
,,,,Other Race,7.12%,4.64%,28610
,,,,White,6.30%,4.13%,27268
,,,,American Indian or Alaska Native,7.26%,4.57%,1488
,,,,None of the above,5.43%,4.62%,5522
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",6.26%,4.20%,57064
,,,None of the above,Black or African American,6.28%,5.21%,5494
,,,,Native Hawaiian or Other Pacific Islander,9.35%,6.07%,214
,,,,Asian,3.79%,3.85%,1846
,,,,Other Race,4.52%,3.41%,9278
,,,,White,6.76%,5.51%,19853
,,,,American Indian or Alaska Native,4.21%,2.88%,451
,,,,None of the above,3.25%,2.08%,34784
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",4.55%,3.43%,64806
,,,Total,Black or African American,7.60%,5.58%,55214
,,,,Native Hawaiian or Other Pacific Islander,6.44%,4.85%,1816
,,,,Asian,4.54%,3.28%,24424
,,,,Other Race,6.48%,4.44%,60529
,,,,White,6.63%,4.31%,290611
,,,,American Indian or Alaska Native,6.94%,4.67%,3385
,,,,None of the above,3.44%,2.32%,46803
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",6.22%,4.13%,432538
,"Total: Total includes all data under the Jan 1 – Dec 31 2022 bucket, including data from rows not currently displayed.",Male,Not Hispanic or Latino,Black or African American,15.78%,13.30%,117008
,,,,Native Hawaiian or Other Pacific Islander,14.38%,12.18%,2093
,,,,Asian,15.32%,13.53%,65170
,,,,Other Race,14.93%,12.22%,68747
,,,,White,14.09%,10.47%,690747
,,,,American Indian or Alaska Native,16.53%,13.20%,4476
,,,,None of the above,7.59%,5.94%,13039
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",14.24%,10.92%,880212
,,,Hispanic or Latino,Black or African American,14.04%,11.81%,26774
,,,,Native Hawaiian or Other Pacific Islander,15.39%,12.78%,2684
,,,,Asian,13.82%,12.45%,1245
,,,,Other Race,13.89%,11.21%,92313
,,,,White,12.52%,10.10%,79290
,,,,American Indian or Alaska Native,11.99%,9.79%,7212
,,,,None of the above,9.15%,7.53%,11428
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",12.20%,9.80%,161187
,,,None of the above,Black or African American,12.79%,11.14%,16265
,,,,Native Hawaiian or Other Pacific Islander,18.20%,15.84%,802
,,,,Asian,14.79%,13.62%,4470
,,,,Other Race,11.13%,9.42%,28446
,,,,White,13.06%,10.33%,55913
,,,,American Indian or Alaska Native,13.37%,10.28%,1556
,,,,None of the above,9.35%,6.81%,131728
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",10.53%,8.09%,214766
,,,Total,Black or African American,15.18%,12.83%,160047
,,,,Native Hawaiian or Other Pacific Islander,15.41%,13.00%,5579
,,,,Asian,15.26%,13.52%,70885
,,,,Other Race,13.85%,11.31%,189506
,,,,White,13.87%,10.42%,825950
,,,,American Indian or Alaska Native,13.69%,11.00%,13244
,,,,None of the above,9.19%,6.79%,156195
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",13.34%,10.29%,1256165
,,Female,Not Hispanic or Latino,Black or African American,16.08%,13.26%,141420
,,,,Native Hawaiian or Other Pacific Islander,12.54%,10.03%,2672
,,,,Asian,12.04%,10.34%,85049
,,,,Other Race,11.86%,9.11%,83715
,,,,White,10.19%,6.97%,826974
,,,,American Indian or Alaska Native,13.70%,10.14%,5298
,,,,None of the above,6.14%,4.50%,13708
,,,,"Total: Total includes all data under the Not Hispanic or Latino bucket, including data from rows not currently displayed.",11.03%,8.00%,1055525
,,,Hispanic or Latino,Black or African American,13.75%,10.72%,34019
,,,,Native Hawaiian or Other Pacific Islander,16.01%,12.45%,3236
,,,,Asian,12.30%,10.29%,1594
,,,,Other Race,13.29%,9.98%,113044
,,,,White,11.99%,8.92%,95534
,,,,American Indian or Alaska Native,10.40%,8.09%,9449
,,,,None of the above,9.35%,7.35%,11760
,,,,"Total: Total includes all data under the Hispanic or Latino bucket, including data from rows not currently displayed.",11.96%,8.95%,190467
,,,None of the above,Black or African American,12.94%,10.64%,20194
,,,,Native Hawaiian or Other Pacific Islander,13.61%,10.30%,1029
,,,,Asian,12.03%,10.57%,5620
,,,,Other Race,9.67%,7.26%,34849
,,,,White,10.52%,7.57%,68025
,,,,American Indian or Alaska Native,12.62%,9.58%,2045
,,,,None of the above,7.12%,4.95%,155457
,,,,"Total: Total includes all data under the None of the above bucket, including data from rows not currently displayed.",8.52%,6.17%,254532
,,,Total,Black or African American,15.35%,12.55%,195633
,,,,Native Hawaiian or Other Pacific Islander,14.31%,11.20%,6937
,,,,Asian,12.04%,10.36%,92263
,,,,Other Race,12.23%,9.26%,231608
,,,,White,10.39%,7.20%,990533
,,,,American Indian or Alaska Native,11.71%,8.91%,16792
,,,,None of the above,7.19%,5.07%,180925
,,,,"Total: Total includes all data under the Total bucket, including data from rows not currently displayed.",10.72%,7.81%,1500524
,,"Total: Total includes all data under the Total* bucket, including data from rows not currently displayed.",Not Hispanic or Latino,Black or African American,15.94%,13.27%,258552
,,,,Native Hawaiian or Other Pacific Islander,13.34%,10.97%,4769
,,,,Asian,13.46%,11.72%,150293
,,,,Other Race,13.24%,10.51%,152572
